id,experiment_run_id,request_id,trace_id,endpoint,latency_ms,status_code,grpc_status,response_category,fallback_active,fallback_reason,degraded_services,error_type,created_at,scenario,condition,run_number,vision_status,ocr_status,asr_status,available_modalities,invalid_reason
19530,111,req-B2-treatment-run1-5-5-1782607399032-athwsf4t,req-B2-treatment-run1-5-5-1782607399032-athwsf4t,/api/v1/infer,24810.0,200,,full,False,,,,2026-06-28 00:43:43.848647+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19531,111,req-B2-treatment-run1-1-15-1782607404141-rgp10j47,req-B2-treatment-run1-1-15-1782607404141-rgp10j47,/api/v1/infer,24880.0,200,,full,False,,,,2026-06-28 00:43:49.028116+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19532,111,req-B2-treatment-run1-3-11-1782607409237-81tquc51,req-B2-treatment-run1-3-11-1782607409237-81tquc51,/api/v1/infer,24891.0,200,,full,False,,,,2026-06-28 00:43:54.138921+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19533,111,req-B2-treatment-run1-2-4-1782607414633-yuhmqau4,req-B2-treatment-run1-2-4-1782607414633-yuhmqau4,/api/v1/infer,24599.0,200,,full,False,,,,2026-06-28 00:43:59.238689+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19534,111,req-B2-treatment-run1-4-8-1782607419750-dwtke994,req-B2-treatment-run1-4-8-1782607419750-dwtke994,/api/v1/infer,24775.0,200,,full,False,,,,2026-06-28 00:44:04.532313+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19535,111,req-B2-treatment-run1-5-6-1782607424851-dynyy8py,req-B2-treatment-run1-5-6-1782607424851-dynyy8py,/api/v1/infer,24773.0,200,,full,False,,,,2026-06-28 00:44:09.629442+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19536,111,req-B2-treatment-run1-1-16-1782607430033-fmj0gewf,req-B2-treatment-run1-1-16-1782607430033-fmj0gewf,/api/v1/infer,24686.0,200,,full,False,,,,2026-06-28 00:44:14.731433+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19537,111,req-B2-treatment-run1-3-12-1782607435142-gwzfoor4,req-B2-treatment-run1-3-12-1782607435142-gwzfoor4,/api/v1/infer,24593.0,200,,full,False,,,,2026-06-28 00:44:19.743126+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19538,111,req-B2-treatment-run1-2-5-1782607440242-var7hc4s,req-B2-treatment-run1-2-5-1782607440242-var7hc4s,/api/v1/infer,24581.0,200,,full,False,,,,2026-06-28 00:44:24.829970+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19539,111,req-B2-treatment-run1-4-9-1782607445535-ryiybnj7,req-B2-treatment-run1-4-9-1782607445535-ryiybnj7,/api/v1/infer,24384.0,200,,full,False,,,,2026-06-28 00:44:29.928956+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
19540,111,req-B2-treatment-run1-5-7-1782607450633-s48woj85,req-B2-treatment-run1-5-7-1782607450633-s48woj85,/api/v1/infer,24506.0,200,,full,False,,,,2026-06-28 00:44:35.146866+00:00,B2,treatment,1,success,success,success,"vision,ocr,asr",
